,LastModified,Name,Available,Capacity,Open,date
712,2018-10-26 10:43:00,P10 Sint-Pietersplein,378,708,True,2018-10-26
713,2018-10-26 10:44:00,P01 Vrijdagmarkt,172,647,True,2018-10-26
714,2018-10-26 10:44:00,P04 Savaanstraat,337,540,True,2018-10-26
715,2018-10-26 10:43:00,P08 Ramen,59,266,True,2018-10-26
716,2018-10-26 10:43:00,P02 Reep,247,470,True,2018-10-26
717,2018-10-26 10:59:00,P07 Sint-Michiels,180,450,True,2018-10-26
718,2018-10-26 10:59:00,P10 Sint-Pietersplein,362,708,True,2018-10-26
719,2018-10-26 10:59:00,P01 Vrijdagmarkt,159,647,True,2018-10-26
720,2018-10-26 10:58:00,P04 Savaanstraat,331,540,True,2018-10-26
721,2018-10-26 10:58:00,P08 Ramen,53,266,True,2018-10-26
722,2018-10-26 10:57:00,P02 Reep,240,470,True,2018-10-26
723,2018-10-26 11:14:00,P07 Sint-Michiels,169,450,True,2018-10-26
724,2018-10-26 11:14:00,P10 Sint-Pietersplein,361,708,True,2018-10-26
725,2018-10-26 11:14:00,P01 Vrijdagmarkt,151,647,True,2018-10-26
726,2018-10-26 11:13:00,P04 Savaanstraat,328,540,True,2018-10-26
727,2018-10-26 11:14:00,P08 Ramen,51,266,True,2018-10-26
728,2018-10-26 11:14:00,P02 Reep,233,470,True,2018-10-26
729,2018-10-26 11:29:00,P07 Sint-Michiels,155,450,True,2018-10-26
730,2018-10-26 11:29:00,P10 Sint-Pietersplein,356,708,True,2018-10-26
731,2018-10-26 11:29:00,P01 Vrijdagmarkt,140,647,True,2018-10-26
732,2018-10-26 11:29:00,P04 Savaanstraat,322,540,True,2018-10-26
733,2018-10-26 11:25:00,P08 Ramen,55,266,True,2018-10-26
734,2018-10-26 11:29:00,P02 Reep,229,470,True,2018-10-26
735,2018-10-26 11:45:00,P07 Sint-Michiels,148,450,True,2018-10-26
736,2018-10-26 11:45:00,P10 Sint-Pietersplein,361,708,True,2018-10-26
737,2018-10-26 11:44:00,P01 Vrijdagmarkt,136,647,True,2018-10-26
738,2018-10-26 11:45:00,P04 Savaanstraat,321,540,True,2018-10-26
739,2018-10-26 11:44:00,P08 Ramen,56,266,True,2018-10-26
740,2018-10-26 11:45:00,P02 Reep,220,470,True,2018-10-26
741,2018-10-26 11:59:00,P07 Sint-Michiels,132,450,True,2018-10-26
742,2018-10-26 11:59:00,P10 Sint-Pietersplein,364,708,True,2018-10-26
743,2018-10-26 11:59:00,P01 Vrijdagmarkt,131,647,True,2018-10-26
744,2018-10-26 11:57:00,P04 Savaanstraat,314,540,True,2018-10-26
745,2018-10-26 11:58:00,P08 Ramen,51,266,True,2018-10-26
746,2018-10-26 11:59:00,P02 Reep,216,470,True,2018-10-26
747,2018-10-26 12:14:00,P07 Sint-Michiels,124,450,True,2018-10-26
748,2018-10-26 12:14:00,P10 Sint-Pietersplein,356,708,True,2018-10-26
749,2018-10-26 12:14:00,P01 Vrijdagmarkt,143,647,True,2018-10-26
750,2018-10-26 12:14:00,P04 Savaanstraat,302,540,True,2018-10-26
751,2018-10-26 12:12:00,P08 Ramen,46,266,True,2018-10-26
752,2018-10-26 12:12:00,P02 Reep,207,470,True,2018-10-26
753,2018-10-26 12:29:00,P07 Sint-Michiels,110,450,True,2018-10-26
754,2018-10-26 12:29:00,P10 Sint-Pietersplein,359,708,True,2018-10-26
755,2018-10-26 12:29:00,P01 Vrijdagmarkt,131,647,True,2018-10-26
756,2018-10-26 12:29:00,P04 Savaanstraat,298,540,True,2018-10-26
757,2018-10-26 12:27:00,P08 Ramen,42,266,True,2018-10-26
758,2018-10-26 12:29:00,P02 Reep,193,470,True,2018-10-26
759,2018-10-26 12:44:00,P07 Sint-Michiels,103,450,True,2018-10-26
760,2018-10-26 12:43:00,P10 Sint-Pietersplein,350,708,True,2018-10-26
761,2018-10-26 12:44:00,P01 Vrijdagmarkt,140,647,True,2018-10-26
762,2018-10-26 12:44:00,P04 Savaanstraat,298,540,True,2018-10-26
763,2018-10-26 12:43:00,P08 Ramen,43,266,True,2018-10-26
764,2018-10-26 12:44:00,P02 Reep,190,470,True,2018-10-26
765,2018-10-26 12:59:00,P07 Sint-Michiels,87,450,True,2018-10-26
766,2018-10-26 12:58:00,P10 Sint-Pietersplein,349,708,True,2018-10-26
767,2018-10-26 12:59:00,P01 Vrijdagmarkt,121,647,True,2018-10-26
768,2018-10-26 12:57:00,P04 Savaanstraat,301,540,True,2018-10-26
769,2018-10-26 12:59:00,P08 Ramen,43,266,True,2018-10-26
770,2018-10-26 12:57:00,P02 Reep,172,470,True,2018-10-26
771,2018-10-26 13:13:00,P07 Sint-Michiels,78,450,True,2018-10-26
772,2018-10-26 13:13:00,P10 Sint-Pietersplein,349,708,True,2018-10-26
773,2018-10-26 13:14:00,P01 Vrijdagmarkt,132,647,True,2018-10-26
774,2018-10-26 13:14:00,P04 Savaanstraat,303,540,True,2018-10-26
775,2018-10-26 13:13:00,P08 Ramen,42,266,True,2018-10-26
776,2018-10-26 13:13:00,P02 Reep,163,470,True,2018-10-26
777,2018-10-26 13:29:00,P07 Sint-Michiels,72,450,True,2018-10-26
778,2018-10-26 13:29:00,P10 Sint-Pietersplein,358,708,True,2018-10-26
779,2018-10-26 13:29:00,P01 Vrijdagmarkt,146,647,True,2018-10-26
780,2018-10-26 13:28:00,P04 Savaanstraat,311,540,True,2018-10-26
781,2018-10-26 13:29:00,P08 Ramen,40,266,True,2018-10-26
782,2018-10-26 13:29:00,P02 Reep,153,470,True,2018-10-26
783,2018-10-26 13:43:00,P07 Sint-Michiels,74,450,True,2018-10-26
784,2018-10-26 13:44:00,P10 Sint-Pietersplein,357,708,True,2018-10-26
785,2018-10-26 13:44:00,P01 Vrijdagmarkt,161,647,True,2018-10-26
786,2018-10-26 13:44:00,P04 Savaanstraat,317,540,True,2018-10-26
787,2018-10-26 13:44:00,P08 Ramen,38,266,True,2018-10-26
788,2018-10-26 13:42:00,P02 Reep,146,470,True,2018-10-26
789,2018-10-26 13:59:00,P07 Sint-Michiels,64,450,True,2018-10-26
790,2018-10-26 13:59:00,P10 Sint-Pietersplein,356,708,True,2018-10-26
791,2018-10-26 13:59:00,P01 Vrijdagmarkt,169,647,True,2018-10-26
792,2018-10-26 13:59:00,P04 Savaanstraat,321,540,True,2018-10-26
793,2018-10-26 13:57:00,P08 Ramen,33,266,True,2018-10-26
794,2018-10-26 13:59:00,P02 Reep,152,470,True,2018-10-26
795,2018-10-26 14:14:00,P07 Sint-Michiels,77,450,True,2018-10-26
796,2018-10-26 14:11:00,P10 Sint-Pietersplein,355,708,True,2018-10-26
797,2018-10-26 14:14:00,P01 Vrijdagmarkt,181,647,True,2018-10-26
798,2018-10-26 14:13:00,P04 Savaanstraat,327,540,True,2018-10-26
799,2018-10-26 14:13:00,P08 Ramen,33,266,True,2018-10-26
800,2018-10-26 14:14:00,P02 Reep,163,470,True,2018-10-26
801,2018-10-26 14:30:00,P07 Sint-Michiels,81,450,True,2018-10-26
802,2018-10-26 14:27:00,P10 Sint-Pietersplein,355,708,True,2018-10-26
803,2018-10-26 14:30:00,P01 Vrijdagmarkt,190,647,True,2018-10-26
804,2018-10-26 14:30:00,P04 Savaanstraat,329,540,True,2018-10-26
805,2018-10-26 14:30:00,P08 Ramen,38,266,True,2018-10-26
806,2018-10-26 14:29:00,P02 Reep,169,470,True,2018-10-26
807,2018-10-26 14:44:00,P07 Sint-Michiels,76,450,True,2018-10-26
808,2018-10-26 14:44:00,P10 Sint-Pietersplein,369,708,True,2018-10-26
809,2018-10-26 14:44:00,P01 Vrijdagmarkt,181,647,True,2018-10-26
810,2018-10-26 14:44:00,P04 Savaanstraat,330,540,True,2018-10-26
811,2018-10-26 14:42:00,P08 Ramen,28,266,True,2018-10-26
812,2018-10-26 14:43:00,P02 Reep,171,470,True,2018-10-26
813,2018-10-26 14:58:00,P07 Sint-Michiels,86,450,True,2018-10-26
814,2018-10-26 14:59:00,P10 Sint-Pietersplein,380,708,True,2018-10-26
815,2018-10-26 14:59:00,P01 Vrijdagmarkt,206,647,True,2018-10-26
816,2018-10-26 14:59:00,P04 Savaanstraat,325,540,True,2018-10-26
817,2018-10-26 14:59:00,P08 Ramen,25,266,True,2018-10-26
818,2018-10-26 14:59:00,P02 Reep,176,470,True,2018-10-26
819,2018-10-26 15:14:00,P07 Sint-Michiels,89,450,True,2018-10-26
820,2018-10-26 15:14:00,P10 Sint-Pietersplein,393,708,True,2018-10-26
821,2018-10-26 15:14:00,P01 Vrijdagmarkt,206,647,True,2018-10-26
822,2018-10-26 15:14:00,P04 Savaanstraat,330,540,True,2018-10-26
823,2018-10-26 15:12:00,P08 Ramen,26,266,True,2018-10-26
824,2018-10-26 15:14:00,P02 Reep,192,470,True,2018-10-26
825,2018-10-26 15:28:00,P07 Sint-Michiels,97,450,True,2018-10-26
826,2018-10-26 15:29:00,P10 Sint-Pietersplein,406,708,True,2018-10-26
827,2018-10-26 15:29:00,P01 Vrijdagmarkt,218,647,True,2018-10-26
828,2018-10-26 15:27:00,P04 Savaanstraat,339,540,True,2018-10-26
829,2018-10-26 15:29:00,P08 Ramen,31,266,True,2018-10-26
830,2018-10-26 15:29:00,P02 Reep,206,470,True,2018-10-26
831,2018-10-26 15:43:00,P07 Sint-Michiels,110,450,True,2018-10-26
832,2018-10-26 15:44:00,P10 Sint-Pietersplein,420,708,True,2018-10-26
833,2018-10-26 15:44:00,P01 Vrijdagmarkt,223,647,True,2018-10-26
834,2018-10-26 15:44:00,P04 Savaanstraat,363,540,True,2018-10-26
835,2018-10-26 15:44:00,P08 Ramen,33,266,True,2018-10-26
836,2018-10-26 15:44:00,P02 Reep,214,470,True,2018-10-26
837,2018-10-26 15:58:00,P07 Sint-Michiels,118,450,True,2018-10-26
838,2018-10-26 15:59:00,P10 Sint-Pietersplein,444,708,True,2018-10-26
839,2018-10-26 15:59:00,P01 Vrijdagmarkt,225,647,True,2018-10-26
840,2018-10-26 15:59:00,P04 Savaanstraat,379,540,True,2018-10-26
841,2018-10-26 15:58:00,P08 Ramen,32,266,True,2018-10-26
842,2018-10-26 15:59:00,P02 Reep,239,470,True,2018-10-26
843,2018-10-26 16:14:00,P07 Sint-Michiels,133,450,True,2018-10-26
844,2018-10-26 16:14:00,P10 Sint-Pietersplein,471,708,True,2018-10-26
845,2018-10-26 16:14:00,P01 Vrijdagmarkt,243,647,True,2018-10-26
846,2018-10-26 16:14:00,P04 Savaanstraat,391,540,True,2018-10-26
847,2018-10-26 16:13:00,P08 Ramen,33,266,True,2018-10-26
848,2018-10-26 16:13:00,P02 Reep,256,470,True,2018-10-26
849,2018-10-26 16:29:00,P07 Sint-Michiels,140,450,True,2018-10-26
850,2018-10-26 16:29:00,P10 Sint-Pietersplein,479,708,True,2018-10-26
851,2018-10-26 16:29:00,P01 Vrijdagmarkt,268,647,True,2018-10-26
852,2018-10-26 16:29:00,P04 Savaanstraat,416,540,True,2018-10-26
853,2018-10-26 16:28:00,P08 Ramen,38,266,True,2018-10-26
854,2018-10-26 16:28:00,P02 Reep,273,470,True,2018-10-26
855,2018-10-26 16:44:00,P07 Sint-Michiels,149,450,True,2018-10-26
856,2018-10-26 16:44:00,P10 Sint-Pietersplein,505,708,True,2018-10-26
857,2018-10-26 16:44:00,P01 Vrijdagmarkt,257,647,True,2018-10-26
858,2018-10-26 16:44:00,P04 Savaanstraat,425,540,True,2018-10-26
859,2018-10-26 16:43:00,P08 Ramen,41,266,True,2018-10-26
860,2018-10-26 16:42:00,P02 Reep,278,470,True,2018-10-26
861,2018-10-26 16:59:00,P07 Sint-Michiels,157,450,True,2018-10-26
862,2018-10-26 16:59:00,P10 Sint-Pietersplein,524,708,True,2018-10-26
863,2018-10-26 16:59:00,P01 Vrijdagmarkt,263,647,True,2018-10-26
864,2018-10-26 16:59:00,P04 Savaanstraat,432,540,True,2018-10-26
865,2018-10-26 16:59:00,P08 Ramen,45,266,True,2018-10-26
866,2018-10-26 16:59:00,P02 Reep,297,470,True,2018-10-26
867,2018-10-26 17:14:00,P07 Sint-Michiels,162,450,True,2018-10-26
868,2018-10-26 17:14:00,P10 Sint-Pietersplein,540,708,True,2018-10-26
869,2018-10-26 17:14:00,P01 Vrijdagmarkt,282,647,True,2018-10-26
870,2018-10-26 17:14:00,P04 Savaanstraat,452,540,True,2018-10-26
871,2018-10-26 17:14:00,P08 Ramen,60,266,True,2018-10-26
872,2018-10-26 17:14:00,P02 Reep,308,470,True,2018-10-26
873,2018-10-26 17:28:00,P07 Sint-Michiels,180,450,True,2018-10-26
874,2018-10-26 17:29:00,P10 Sint-Pietersplein,568,708,True,2018-10-26
875,2018-10-26 17:29:00,P01 Vrijdagmarkt,293,647,True,2018-10-26
876,2018-10-26 17:28:00,P04 Savaanstraat,465,540,True,2018-10-26
877,2018-10-26 17:28:00,P08 Ramen,69,266,True,2018-10-26
878,2018-10-26 17:28:00,P02 Reep,321,470,True,2018-10-26
879,2018-10-26 17:44:00,P07 Sint-Michiels,209,450,True,2018-10-26
880,2018-10-26 17:44:00,P10 Sint-Pietersplein,573,708,True,2018-10-26
881,2018-10-26 17:44:00,P01 Vrijdagmarkt,289,647,True,2018-10-26
882,2018-10-26 17:44:00,P04 Savaanstraat,476,540,True,2018-10-26
883,2018-10-26 17:44:00,P08 Ramen,73,266,True,2018-10-26
884,2018-10-26 17:44:00,P02 Reep,339,470,True,2018-10-26
885,2018-10-26 17:58:00,P07 Sint-Michiels,213,450,True,2018-10-26
886,2018-10-26 17:57:00,P10 Sint-Pietersplein,571,708,True,2018-10-26
887,2018-10-26 17:59:00,P01 Vrijdagmarkt,272,647,True,2018-10-26
888,2018-10-26 17:58:00,P04 Savaanstraat,469,540,True,2018-10-26
889,2018-10-26 17:59:00,P08 Ramen,78,266,True,2018-10-26
890,2018-10-26 17:58:00,P02 Reep,354,470,True,2018-10-26
891,2018-10-26 18:13:00,P07 Sint-Michiels,202,450,True,2018-10-26
892,2018-10-26 18:14:00,P10 Sint-Pietersplein,569,708,True,2018-10-26
893,2018-10-26 18:14:00,P01 Vrijdagmarkt,255,647,True,2018-10-26
894,2018-10-26 18:14:00,P04 Savaanstraat,484,540,True,2018-10-26
895,2018-10-26 18:14:00,P08 Ramen,84,266,True,2018-10-26
896,2018-10-26 18:14:00,P02 Reep,358,470,True,2018-10-26
897,2018-10-26 18:28:00,P07 Sint-Michiels,206,450,True,2018-10-26
898,2018-10-26 18:29:00,P10 Sint-Pietersplein,569,708,True,2018-10-26
899,2018-10-26 18:29:00,P01 Vrijdagmarkt,235,647,True,2018-10-26
900,2018-10-26 18:28:00,P04 Savaanstraat,492,540,True,2018-10-26
901,2018-10-26 18:29:00,P08 Ramen,88,266,True,2018-10-26
902,2018-10-26 18:28:00,P02 Reep,367,470,True,2018-10-26
903,2018-10-26 18:44:00,P07 Sint-Michiels,188,450,True,2018-10-26
904,2018-10-26 18:43:00,P10 Sint-Pietersplein,565,708,True,2018-10-26
905,2018-10-26 18:44:00,P01 Vrijdagmarkt,216,647,True,2018-10-26
906,2018-10-26 18:43:00,P04 Savaanstraat,491,540,True,2018-10-26
907,2018-10-26 18:43:00,P08 Ramen,81,266,True,2018-10-26
908,2018-10-26 18:44:00,P02 Reep,364,470,True,2018-10-26
909,2018-10-26 18:59:00,P07 Sint-Michiels,170,450,True,2018-10-26
910,2018-10-26 18:59:00,P10 Sint-Pietersplein,562,708,True,2018-10-26
911,2018-10-26 18:59:00,P01 Vrijdagmarkt,166,647,True,2018-10-26
912,2018-10-26 18:58:00,P04 Savaanstraat,493,540,True,2018-10-26
913,2018-10-26 18:59:00,P08 Ramen,68,266,True,2018-10-26
914,2018-10-26 18:59:00,P02 Reep,357,470,True,2018-10-26
915,2018-10-26 19:13:00,P07 Sint-Michiels,143,450,True,2018-10-26
916,2018-10-26 19:14:00,P10 Sint-Pietersplein,544,708,True,2018-10-26
917,2018-10-26 19:14:00,P01 Vrijdagmarkt,117,647,True,2018-10-26
918,2018-10-26 19:14:00,P04 Savaanstraat,487,540,True,2018-10-26
919,2018-10-26 19:14:00,P08 Ramen,57,266,True,2018-10-26
920,2018-10-26 19:14:00,P02 Reep,348,470,True,2018-10-26
921,2018-10-26 19:26:00,P07 Sint-Michiels,136,450,True,2018-10-26
922,2018-10-26 19:29:00,P10 Sint-Pietersplein,519,708,True,2018-10-26
923,2018-10-26 19:28:00,P01 Vrijdagmarkt,67,647,True,2018-10-26
924,2018-10-26 19:29:00,P04 Savaanstraat,486,540,True,2018-10-26
925,2018-10-26 19:29:00,P08 Ramen,51,266,True,2018-10-26
926,2018-10-26 19:28:00,P02 Reep,340,470,True,2018-10-26
927,2018-10-26 19:44:00,P07 Sint-Michiels,106,450,True,2018-10-26
928,2018-10-26 19:43:00,P10 Sint-Pietersplein,478,708,True,2018-10-26
929,2018-10-26 19:44:00,P01 Vrijdagmarkt,31,647,True,2018-10-26
930,2018-10-26 19:44:00,P04 Savaanstraat,484,540,True,2018-10-26
931,2018-10-26 19:44:00,P08 Ramen,35,266,True,2018-10-26
932,2018-10-26 19:44:00,P02 Reep,336,470,True,2018-10-26
933,2018-10-26 19:59:00,P07 Sint-Michiels,81,450,True,2018-10-26
934,2018-10-26 19:59:00,P10 Sint-Pietersplein,439,708,True,2018-10-26
935,2018-10-26 19:58:00,P01 Vrijdagmarkt,44,647,True,2018-10-26
936,2018-10-26 19:59:00,P04 Savaanstraat,477,540,True,2018-10-26
937,2018-10-26 19:59:00,P08 Ramen,-1,266,True,2018-10-26
938,2018-10-26 19:59:00,P02 Reep,311,470,True,2018-10-26
939,2018-10-26 20:14:00,P07 Sint-Michiels,44,450,True,2018-10-26
940,2018-10-26 20:12:00,P10 Sint-Pietersplein,425,708,True,2018-10-26
941,2018-10-26 20:14:00,P01 Vrijdagmarkt,35,647,True,2018-10-26
942,2018-10-26 20:12:00,P04 Savaanstraat,470,540,True,2018-10-26
943,2018-10-26 20:07:00,P08 Ramen,-1,266,True,2018-10-26
944,2018-10-26 20:14:00,P02 Reep,283,470,True,2018-10-26
945,2018-10-26 20:28:00,P07 Sint-Michiels,12,450,True,2018-10-26
946,2018-10-26 20:25:00,P10 Sint-Pietersplein,419,708,True,2018-10-26
947,2018-10-26 20:29:00,P01 Vrijdagmarkt,37,647,True,2018-10-26
948,2018-10-26 20:29:00,P04 Savaanstraat,467,540,True,2018-10-26
949,2018-10-26 20:29:00,P08 Ramen,0,266,True,2018-10-26
950,2018-10-26 20:29:00,P02 Reep,265,470,True,2018-10-26
951,2018-10-26 20:43:00,P07 Sint-Michiels,20,450,True,2018-10-26
952,2018-10-26 20:44:00,P10 Sint-Pietersplein,409,708,True,2018-10-26
953,2018-10-26 20:44:00,P01 Vrijdagmarkt,53,647,True,2018-10-26
954,2018-10-26 20:44:00,P04 Savaanstraat,463,540,True,2018-10-26
955,2018-10-26 20:30:00,P08 Ramen,1,266,True,2018-10-26
956,2018-10-26 20:44:00,P02 Reep,254,470,True,2018-10-26
957,2018-10-26 20:59:00,P07 Sint-Michiels,13,450,True,2018-10-26
958,2018-10-26 20:58:00,P10 Sint-Pietersplein,405,708,True,2018-10-26
959,2018-10-26 20:57:00,P01 Vrijdagmarkt,48,647,True,2018-10-26
960,2018-10-26 20:59:00,P04 Savaanstraat,465,540,True,2018-10-26
961,2018-10-26 20:59:00,P08 Ramen,1,266,True,2018-10-26
962,2018-10-26 20:56:00,P02 Reep,241,470,True,2018-10-26
963,2018-10-26 21:13:00,P07 Sint-Michiels,15,450,True,2018-10-26
964,2018-10-26 21:13:00,P10 Sint-Pietersplein,401,708,True,2018-10-26
965,2018-10-26 21:14:00,P01 Vrijdagmarkt,50,647,True,2018-10-26
966,2018-10-26 21:07:00,P04 Savaanstraat,463,540,True,2018-10-26
967,2018-10-26 21:08:00,P08 Ramen,-2,266,True,2018-10-26
968,2018-10-26 21:14:00,P02 Reep,233,470,True,2018-10-26
969,2018-10-26 21:28:00,P07 Sint-Michiels,14,450,True,2018-10-26
970,2018-10-26 21:26:00,P10 Sint-Pietersplein,400,708,True,2018-10-26
971,2018-10-26 21:29:00,P01 Vrijdagmarkt,50,647,True,2018-10-26
972,2018-10-26 21:29:00,P04 Savaanstraat,467,540,True,2018-10-26
973,2018-10-26 21:28:00,P08 Ramen,1,266,True,2018-10-26
974,2018-10-26 21:27:00,P02 Reep,237,470,True,2018-10-26
975,2018-10-26 21:44:00,P07 Sint-Michiels,19,450,True,2018-10-26
976,2018-10-26 21:44:00,P10 Sint-Pietersplein,402,708,True,2018-10-26
977,2018-10-26 21:44:00,P01 Vrijdagmarkt,50,647,True,2018-10-26
978,2018-10-26 21:44:00,P04 Savaanstraat,471,540,True,2018-10-26
979,2018-10-26 21:43:00,P08 Ramen,5,266,True,2018-10-26
980,2018-10-26 21:43:00,P02 Reep,242,470,True,2018-10-26
981,2018-10-26 21:58:00,P07 Sint-Michiels,23,450,True,2018-10-26
982,2018-10-26 21:59:00,P10 Sint-Pietersplein,413,708,True,2018-10-26
983,2018-10-26 21:58:00,P01 Vrijdagmarkt,68,647,True,2018-10-26
984,2018-10-26 21:59:00,P04 Savaanstraat,477,540,True,2018-10-26
985,2018-10-26 21:59:00,P08 Ramen,9,266,True,2018-10-26
986,2018-10-26 21:59:00,P02 Reep,247,470,True,2018-10-26
987,2018-10-26 22:13:00,P07 Sint-Michiels,38,450,True,2018-10-26
988,2018-10-26 22:14:00,P10 Sint-Pietersplein,431,708,True,2018-10-26
989,2018-10-26 22:13:00,P01 Vrijdagmarkt,70,647,True,2018-10-26
990,2018-10-26 22:14:00,P04 Savaanstraat,484,540,True,2018-10-26
991,2018-10-26 22:12:00,P08 Ramen,11,266,True,2018-10-26
992,2018-10-26 22:14:00,P02 Reep,259,470,True,2018-10-26
993,2018-10-26 22:29:00,P07 Sint-Michiels,65,450,True,2018-10-26
994,2018-10-26 22:29:00,P10 Sint-Pietersplein,457,708,True,2018-10-26
995,2018-10-26 22:29:00,P01 Vrijdagmarkt,77,647,True,2018-10-26
996,2018-10-26 22:29:00,P04 Savaanstraat,495,540,True,2018-10-26
997,2018-10-26 22:27:00,P08 Ramen,14,266,True,2018-10-26
998,2018-10-26 22:27:00,P02 Reep,265,470,True,2018-10-26
999,2018-10-26 22:44:00,P07 Sint-Michiels,82,450,True,2018-10-26
1000,2018-10-26 22:44:00,P10 Sint-Pietersplein,501,708,True,2018-10-26
1001,2018-10-26 22:44:00,P01 Vrijdagmarkt,89,647,True,2018-10-26
1002,2018-10-26 22:39:00,P04 Savaanstraat,495,540,True,2018-10-26
1003,2018-10-26 22:44:00,P08 Ramen,23,266,True,2018-10-26
1004,2018-10-26 22:41:00,P02 Reep,268,470,True,2018-10-26
1005,2018-10-26 22:59:00,P07 Sint-Michiels,92,450,True,2018-10-26
1006,2018-10-26 22:59:00,P10 Sint-Pietersplein,509,708,True,2018-10-26
1007,2018-10-26 22:59:00,P01 Vrijdagmarkt,92,647,True,2018-10-26
1008,2018-10-26 22:58:00,P04 Savaanstraat,504,540,True,2018-10-26
1009,2018-10-26 22:55:00,P08 Ramen,23,266,True,2018-10-26
1010,2018-10-26 22:59:00,P02 Reep,282,470,True,2018-10-26
1011,2018-10-26 23:29:00,P07 Sint-Michiels,132,450,True,2018-10-26
1012,2018-10-26 23:29:00,P10 Sint-Pietersplein,540,708,True,2018-10-26
1013,2018-10-26 23:29:00,P01 Vrijdagmarkt,117,647,True,2018-10-26
1014,2018-10-26 23:27:00,P04 Savaanstraat,510,540,True,2018-10-26
1015,2018-10-26 23:28:00,P08 Ramen,36,266,True,2018-10-26
1016,2018-10-26 23:29:00,P02 Reep,312,470,True,2018-10-26
1017,2018-10-26 23:44:00,P07 Sint-Michiels,153,450,True,2018-10-26
1018,2018-10-26 23:44:00,P10 Sint-Pietersplein,549,708,True,2018-10-26
1019,2018-10-26 23:44:00,P01 Vrijdagmarkt,155,647,True,2018-10-26
1020,2018-10-26 23:44:00,P04 Savaanstraat,516,540,True,2018-10-26
1021,2018-10-26 23:40:00,P08 Ramen,39,266,True,2018-10-26
1022,2018-10-26 23:44:00,P02 Reep,315,470,True,2018-10-26
1023,2018-10-26 23:59:00,P07 Sint-Michiels,166,450,True,2018-10-26
1024,2018-10-26 23:56:00,P10 Sint-Pietersplein,552,708,True,2018-10-26
1025,2018-10-26 23:59:00,P01 Vrijdagmarkt,181,647,True,2018-10-26
1026,2018-10-26 23:56:00,P04 Savaanstraat,520,540,True,2018-10-26
1027,2018-10-26 23:51:00,P08 Ramen,45,266,True,2018-10-26
1028,2018-10-26 23:59:00,P02 Reep,321,470,True,2018-10-26
1029,2018-10-27 00:14:00,P07 Sint-Michiels,196,450,True,2018-10-27
1030,2018-10-27 00:14:00,P10 Sint-Pietersplein,555,708,True,2018-10-27
1031,2018-10-27 00:13:00,P01 Vrijdagmarkt,208,647,True,2018-10-27
1032,2018-10-27 00:14:00,P04 Savaanstraat,521,540,True,2018-10-27
1033,2018-10-27 00:13:00,P08 Ramen,52,266,True,2018-10-27
1034,2018-10-27 00:12:00,P02 Reep,335,470,True,2018-10-27
1035,2018-10-27 00:29:00,P07 Sint-Michiels,206,450,True,2018-10-27
1036,2018-10-27 00:29:00,P10 Sint-Pietersplein,560,708,True,2018-10-27
1037,2018-10-27 00:28:00,P01 Vrijdagmarkt,234,647,True,2018-10-27
1038,2018-10-27 00:27:00,P04 Savaanstraat,523,540,True,2018-10-27
1039,2018-10-27 00:29:00,P08 Ramen,59,266,True,2018-10-27
1040,2018-10-27 00:28:00,P02 Reep,340,470,True,2018-10-27
1041,2018-10-27 00:43:00,P07 Sint-Michiels,221,450,True,2018-10-27
1042,2018-10-27 00:44:00,P10 Sint-Pietersplein,568,708,True,2018-10-27
1043,2018-10-27 00:44:00,P01 Vrijdagmarkt,249,647,True,2018-10-27
1044,2018-10-27 00:42:00,P04 Savaanstraat,525,540,True,2018-10-27
1045,2018-10-27 00:34:00,P08 Ramen,59,266,True,2018-10-27
1046,2018-10-27 00:44:00,P02 Reep,353,470,True,2018-10-27
1047,2018-10-27 00:57:00,P07 Sint-Michiels,234,450,True,2018-10-27
1048,2018-10-27 00:57:00,P10 Sint-Pietersplein,582,708,True,2018-10-27
1049,2018-10-27 00:58:00,P01 Vrijdagmarkt,279,647,True,2018-10-27
1050,2018-10-27 00:55:00,P04 Savaanstraat,529,540,True,2018-10-27
1051,2018-10-27 00:56:00,P08 Ramen,62,266,True,2018-10-27
1052,2018-10-27 00:59:00,P02 Reep,363,470,True,2018-10-27
1053,2018-10-27 01:14:00,P07 Sint-Michiels,239,450,True,2018-10-27
1054,2018-10-27 01:14:00,P10 Sint-Pietersplein,605,708,True,2018-10-27
1055,2018-10-27 01:13:00,P01 Vrijdagmarkt,303,647,True,2018-10-27
1056,2018-10-27 01:14:00,P04 Savaanstraat,534,540,True,2018-10-27
1057,2018-10-27 01:06:00,P08 Ramen,64,266,True,2018-10-27
1058,2018-10-27 01:11:00,P02 Reep,367,470,True,2018-10-27
1059,2018-10-27 01:29:00,P07 Sint-Michiels,256,450,True,2018-10-27
1060,2018-10-27 01:28:00,P10 Sint-Pietersplein,609,708,True,2018-10-27
1061,2018-10-27 01:29:00,P01 Vrijdagmarkt,319,647,True,2018-10-27
1062,2018-10-27 01:28:00,P04 Savaanstraat,538,540,True,2018-10-27
1063,2018-10-27 01:27:00,P08 Ramen,66,266,True,2018-10-27
1064,2018-10-27 01:26:00,P02 Reep,369,470,True,2018-10-27
1065,2018-10-27 01:40:00,P07 Sint-Michiels,265,450,True,2018-10-27
1066,2018-10-27 01:40:00,P10 Sint-Pietersplein,613,708,True,2018-10-27
1067,2018-10-27 01:44:00,P01 Vrijdagmarkt,350,647,True,2018-10-27
